	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
HSM5FZBP_P	0	0	0	127	641	0	0	0	0	0	0	0	140	5	1105	0	0	17	2	328	50	0	0	4	3	1	13	1	11	0	0	0	3	0	48	0	2	0	0	7	0	0	0	0	223	0	0	0	0	326	18	0	0	0	124	0	0	126	23	0	0	0	13	0	0	0	10	1	4	0	11	645	3	437	12	1	5434	0	10	4	0	0	0	2	0	41	0	0	20	0	0	0	0	0
MSM5LLIK_P	0	0	0	90	851	0	5	1	0	0	0	61	757	0	362	0	1569	0	480	1002	1407	527	0	0	0	21	0	0	0	0	2	2	27	0	74	0	10	2	102	1	0	1	0	13	0	10	52	0	0	0	0	0	74	2	0	0	0	1005	39	0	9	0	0	0	0	0	4	1	25	33	40	125	100	943	0	0	0	1	0	0	0	3	0	0	83	17	0	0	69	0	0	0	0	0
MSM5LLH4_P	1	3	0	2	4	31	0	0	0	14	104	9	14	10	44	0	42	3	23	405	292	6	51	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	3	0	0	10	5	5	0	0	25	2	6	986	0	31	1	0	0	0	2	0	0	2	6	52	9	0	52	0	0	0	7398	9	1	34	0	1	0	0	7	11	0	0	100	176	0	0	0	0
MSM5LLGH_P	1	0	0	0	0	0	0	0	0	0	0	0	3038	0	0	0	0	0	1	1933	892	0	0	0	0	25	8	1	0	2	9	0	6	1	0	0	12	0	0	23	72	0	0	2	89	11	0	0	0	3	0	143	3	0	547	0	0	2636	23	52	4	3	1	0	0	0	0	0	33	0	42	0	0	0	0	0	0	0	332	4	0	0	0	0	7	4	0	0	28	0	0	1	4	2
HSM5MD4U_P	6	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	8173	2	0	0	0	0	12	0	0	0	0	0	0	0	0	5	0	207	28	0	194	0	1	0	0	271	0	0	1	0	160	0	0	0	0	0	0	0	1	45	0	0	0	36	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0	74	71	11	0	0	235	0	118	2	1	82	0	15	2	100	0
MSM5LLHG_P	166	693	16	61	891	705	0	0	0	58	313	100	117	0	4	1998	89	360	34	573	590	1	885	0	0	1	9	0	36	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	85	2	1	1	0	0	0	0	10	2	13	0	6	1302	0	4	0	0	8	0	3	0	0	7	0	268	15	179	0	55	7	1	0	62	48	10	0	0	59	0	2	6	0	0	141	0	0	0	0	0
ESM5GEYW_P	0	47	0	34	545	0	0	12	0	219	658	166	331	0	194	0	6	136	134	11	193	13	0	1	0	14	36	5	1	41	0	15	0	2	58	0	0	0	21	7	11	0	6	58	231	9	43	0	0	0	2	3	14	7	40	281	68	4802	0	71	0	3	0	0	17	4	1	2	0	169	4	6	642	0	0	0	27	82	8	18	0	0	16	2	26	136	39	7	225	0	1	0	13	7
CSM5MCV1_P	0	0	0	0	0	0	0	0	0	0	1453	0	5505	0	0	0	0	0	0	401	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	3	1	0	0	0	0	3	0	0	0	0	70	0	0	1994	0	0	0	0	82	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	57	0	0	1	63	0	0	0	0
CSM5MCVV_P	241	0	0	0	0	0	3	27	0	0	2267	0	604	0	33	0	0	0	750	2952	335	0	0	0	0	0	0	0	0	0	0	19	5	0	38	3	713	1	36	1	0	2	0	0	86	0	42	0	0	1013	0	0	110	0	40	0	0	48	7	0	0	0	0	24	8	0	3	4	0	0	181	0	0	0	0	0	0	0	0	0	7	0	0	78	6	201	0	0	92	19	0	0	0	0
MSM5LLHQ_P	0	0	0	24	412	0	0	0	0	32	115	279	1	28	568	0	184	5716	0	0	0	38	0	12	4	64	1	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	54	3	0	0	0	1	0	81	0	0	58	260	0	1127	19	0	6	0	0	0	1	0	0	14	0	0	44	477	296	0	0	0	0	0	0	0	0	3	0	6	1	1	0	0	5	63	0	0	0	0
CSM5FZ46_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3815	0	0	0	2303	0	2899	162	0	0	0	0	0	0	0	15	0	0	21	3	8	0	328	0	0	0	1	0	0	0	99	0	12	0	0	261	9	0	0	0	47	0	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ESM5ME9G_P	0	0	0	0	0	0	0	0	0	0	0	0	0	1044	0	0	831	0	0	1	4828	6	0	0	0	0	15	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	470	0	0	0	0	6	14	6	0	0	157	0	0	1403	0	13	0	0	0	0	0	0	0	0	0	0	0	316	0	110	13	0	0	1	441	48	0	0	0	0	6	0	0	0	5	0	1	0	27	9
HSM5MD4B_P	15	0	0	0	0	0	2	0	0	0	0	0	0	0	2106	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	79	0	0	0	0	5	2	14	0	0	149	0	0	3143	12	420	0	0	0	0	0	0	2	1	0	0	0	2281	0	606	0	1	0	15	243	353	0	0	2	1	0	0	4	13	26	242	5	30	102	108
MSM5LLH8_P	3	7	0	1	4	51	0	0	0	16	72	8	25	6	16	0	36	1	21	395	233	11	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	2	19	0	0	0	1	0	559	0	14	0	0	0	0	1	0	0	1	3	45	5	1	48	0	0	2	7846	1	0	35	0	0	31	0	3	5	0	0	98	252	0	0	0	0
MSM5LLGD_P	18	0	0	0	0	0	0	0	0	0	0	0	2550	0	0	0	0	1	14	3266	270	0	0	0	0	82	14	1	0	4	8	1	5	0	0	0	7	0	0	16	72	0	0	0	148	0	0	0	0	0	0	16	0	0	288	0	0	3062	20	12	3	1	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	44	0	0	0	0	0	2	1	0	0	37	0	0	0	0	0
HSM5MD5K_P	0	0	0	25	188	0	0	0	0	0	0	0	110	0	154	0	0	0	0	84	108	1	0	10	5	1	4	0	11	0	0	0	0	0	10	0	0	0	0	4	0	0	0	0	229	0	0	0	0	50	5	0	0	0	62	0	0	87	0	1	0	0	36	0	0	0	6	0	0	0	11	88	0	112	8	0	8501	0	0	0	0	0	0	26	0	64	0	0	0	0	0	0	0	0
CSM5MCU4_P	0	0	0	0	0	0	0	0	0	0	0	0	8418	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	4	0	18	1	0	0	241	0	392	0	0	84	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	1	3	0	28	0	0	0	0	38	0	16	7	269	51	0	0	0	66	0	0	170	0	25	0	1	0	32	9	8	0	0	66	0	0	0	0	0
MSM5LLHI_P	353	1120	16	115	643	1654	0	0	0	29	96	344	32	2	10	1170	94	6	10	1742	296	0	778	0	0	0	10	1	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	2	0	0	0	3	0	0	93	0	0	542	0	0	0	0	0	0	0	0	0	7	4	271	21	203	0	73	2	0	0	9	37	4	0	0	48	0	0	2	0	0	122	0	0	0	0	0
ESM5ME9D_P	0	0	0	0	0	0	1	0	0	0	0	0	0	936	0	0	648	6	1	6	4756	8	0	0	0	19	17	0	0	0	3	0	0	1	4	0	0	5	0	16	3	0	4	4	95	0	4	0	0	38	1	1	0	9	802	0	0	1884	18	14	10	0	0	0	1	2	16	6	0	0	0	432	0	47	8	2	0	2	85	3	2	0	0	27	7	4	0	1	13	0	5	2	19	2
MSM5LLHO_P	176	630	7	111	1103	481	0	0	3	87	337	62	39	0	6	1844	62	12	86	670	512	1	1180	0	0	0	37	3	55	0	0	0	0	0	0	1	0	0	2	1	1	0	1	2	318	1	1	1	0	0	0	28	0	0	19	0	1	1184	0	0	0	0	0	0	129	0	0	9	8	258	16	226	0	22	14	0	0	2	0	10	88	0	52	0	1	7	0	0	92	0	0	0	0	0
CSM5MCVJ_P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4763	0	0	0	910	0	3225	131	0	0	0	0	0	0	0	19	0	2	16	0	11	0	639	2	0	0	3	4	0	0	14	0	18	0	0	148	20	0	3	0	57	0	0	0	3	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
CSM5MCWI_P	22	0	0	0	0	0	0	15	1	0	489	0	0	0	449	0	0	0	2263	5586	419	0	0	0	0	0	0	0	0	0	0	13	8	0	89	0	104	0	2	1	0	0	0	0	95	0	1	0	1	96	0	0	6	0	0	0	0	153	8	0	0	0	0	0	0	0	1	3	0	0	92	0	0	1	0	0	0	8	0	21	0	0	0	5	0	19	0	0	26	0	0	0	0	0
MSM5LLHA_P	17	13	0	4	1	46	0	0	0	9	89	10	45	12	28	0	56	5	35	572	368	15	42	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	165	5	24	0	0	9	4	7	788	0	3	0	0	1	0	2	0	0	2	5	53	13	0	57	15	0	0	6847	2	9	101	0	0	18	0	2	5	0	0	273	214	0	0	0	0
HSM5MD4A_P	612	0	0	0	0	0	3	0	1	0	0	0	0	0	696	0	0	0	0	0	0	0	0	0	0	37	0	0	0	6	0	1	0	1	14	0	0	7	2	44	4	0	0	0	177	0	0	0	0	16	1	55	0	0	284	0	0	5928	35	12	0	0	0	1	0	0	4	6	2	0	29	867	0	182	0	0	0	21	316	208	0	0	22	2	0	4	1	1	25	280	1	10	76	6
ESM5MEBA_P	0	0	0	0	0	0	0	0	4	0	0	0	0	1124	0	0	544	2	0	0	4789	86	0	0	0	12	32	0	2	0	0	0	0	0	2	0	0	0	0	6	0	0	0	0	556	0	0	0	0	0	0	0	0	0	314	0	0	1780	0	80	0	0	0	0	0	0	5	0	0	0	0	301	0	137	32	0	0	0	31	128	5	0	0	4	0	0	0	2	2	0	0	0	13	7
HSM5FZC2_P	0	0	0	80	527	0	0	0	0	0	0	0	579	0	945	0	0	0	0	362	420	0	0	0	0	0	16	1	62	0	0	0	5	0	121	0	8	0	0	1	0	0	0	0	316	0	0	0	0	41	6	0	0	0	2	0	0	226	11	5	0	0	18	0	0	0	1	2	0	0	15	346	0	329	61	0	5449	0	0	0	2	0	0	2	0	14	2	4	8	0	9	0	1	0
