	Akkermansia_muciniphila	Alistipes_finegoldii	Alistipes_indistinctus	Alistipes_onderdonkii	Alistipes_putredinis	Alistipes_shahii	Anaerostipes_hadrus	Anaerotruncus_colihominis	Anaerotruncus_unclassified	Bacteroidales_bacterium_ph8	Bacteroides_caccae	Bacteroides_cellulosilyticus	Bacteroides_dorei	Bacteroides_faecis	Bacteroides_fragilis	Bacteroides_massiliensis	Bacteroides_ovatus	Bacteroides_stercoris	Bacteroides_thetaiotaomicron	Bacteroides_uniformis	Bacteroides_vulgatus	Bacteroides_xylanisolvens	Barnesiella_intestinihominis	Bifidobacterium_adolescentis	Bifidobacterium_bifidum	Bifidobacterium_longum	Bilophila_unclassified	Bilophila_wadsworthia	Burkholderiales_bacterium_1_1_47	C2likevirus_unclassified	Clostridiaceae_bacterium_JC118	Clostridiales_bacterium_1_7_47FAA	Clostridium_asparagiforme	Clostridium_bartlettii	Clostridium_bolteae	Clostridium_citroniae	Clostridium_clostridioforme	Clostridium_hathewayi	Clostridium_leptum	Clostridium_symbiosum	Collinsella_aerofaciens	Coprobacillus_unclassified	Coprococcus_catus	Coprococcus_comes	Dialister_invisus	Dorea_formicigenerans	Dorea_longicatena	Dorea_unclassified	Eggerthella_unclassified	Escherichia_coli	Escherichia_unclassified	Eubacterium_eligens	Eubacterium_hallii	Eubacterium_ramulus	Eubacterium_rectale	Eubacterium_siraeum	Eubacterium_ventriosum	Faecalibacterium_prausnitzii	Flavonifractor_plautii	Haemophilus_parainfluenzae	Holdemania_filiformis	Holdemania_unclassified	Lachnospiraceae_bacterium_1_1_57FAA	Lachnospiraceae_bacterium_2_1_58FAA	Lachnospiraceae_bacterium_3_1_46FAA	Lachnospiraceae_bacterium_3_1_57FAA_CT1	Lachnospiraceae_bacterium_5_1_63FAA	Lachnospiraceae_bacterium_7_1_58FAA	Lachnospiraceae_bacterium_8_1_57FAA	Odoribacter_splanchnicus	Oscillibacter_unclassified	Parabacteroides_distasonis	Parabacteroides_merdae	Parabacteroides_unclassified	Parasutterella_excrementihominis	Peptostreptococcaceae_noname_unclassified	Prevotella_copri	Roseburia_hominis	Roseburia_intestinalis	Roseburia_inulinivorans	Roseburia_unclassified	Ruminococcaceae_bacterium_D16	Ruminococcus_bromii	Ruminococcus_gnavus	Ruminococcus_obeum	Ruminococcus_torques	Streptococcus_parasanguinis	Streptococcus_salivarius	Subdoligranulum_unclassified	Sutterella_wadsworthensis	Veillonella_atypica	Veillonella_dispar	Veillonella_parvula	Veillonella_unclassified
HSM7J4QT	0	0	0	194	530	0	7	0	0	20	256	0	0	0	187	0	29	1	10	1637	850	51	0	0	0	31	144	34	46	22	7	0	0	0	39	0	0	1	27	6	0	0	0	16	1112	29	7	0	0	221	0	0	6	2	1660	0	0	1572	14	0	0	1	0	2	40	3	2	8	0	66	219	0	115	0	74	0	0	0	0	0	0	0	202	20	10	232	0	0	240	0	0	0	0	0
HSMA33IE	0	39	0	237	1049	0	1	0	0	39	1775	0	0	19	280	0	7	0	6	1526	1234	0	1348	0	0	1	123	1	1	0	0	0	0	0	85	0	0	0	6	2	0	0	0	0	2	6	21	0	6	14	0	0	44	2	22	0	0	7	1	0	0	0	0	0	31	0	6	5	0	0	75	0	1660	0	0	0	0	17	0	0	0	0	0	3	5	195	0	0	22	78	0	0	0	0
HSMA33IG	0	12	0	226	704	0	0	0	0	20	1176	0	0	230	235	0	502	0	53	3120	1054	0	684	0	0	14	24	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	48	1	15	0	0	0	0	0	10	0	19	0	0	293	0	9	0	0	0	0	4	0	0	1	3	0	25	0	1075	0	0	3	0	0	0	30	0	0	0	0	3	21	0	0	76	302	0	0	0	1
HSMA33IK	0	7	0	143	917	0	0	0	0	49	810	0	0	320	341	0	1111	0	17	1539	1799	0	350	0	0	10	17	0	0	2	0	0	0	0	0	0	0	28	20	1	0	0	2	0	21	6	44	0	0	26	9	4	8	2	294	0	0	312	1	2	0	0	0	0	11	0	2	2	0	0	54	0	1198	0	0	0	0	28	0	14	0	0	0	2	5	75	0	0	73	310	1	0	9	5
HSMA33JB	366	442	0	259	1497	194	9	0	0	800	580	0	37	184	2	0	199	817	5	374	1193	70	278	42	0	39	12	1	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	8	0	39	0	0	0	0	0	0	7	4	1100	3	0	374	4	0	0	0	0	7	5	0	8	6	0	100	50	180	350	0	24	0	0	5	0	0	10	7	75	0	32	104	0	0	90	0	0	0	2	0
HSMA33JD	33	266	0	416	1074	64	12	1	14	81	329	0	45	304	2	0	151	422	161	147	1401	62	837	13	0	4	65	6	6	0	0	0	0	0	1	0	0	0	16	0	1	0	0	8	0	17	0	0	1	0	1	0	35	0	1581	0	0	865	3	0	0	0	0	10	30	0	21	13	0	95	173	302	187	24	45	0	0	5	1	0	5	11	104	4	67	192	0	0	265	0	0	0	0	0
HSMA33JN	81	84	0	3285	0	0	3	3	0	0	681	0	483	0	0	0	655	0	99	1078	0	6	965	0	0	26	16	2	18	0	0	0	0	3	4	0	0	1	13	0	2	0	0	0	12	0	5	12	1	0	2	32	4	1	523	25	0	295	3	0	0	0	0	0	2	1	1	1	0	159	55	5	1136	0	6	0	0	0	23	0	12	0	105	1	2	46	0	0	22	0	0	0	0	1
HSMA33JP	41	101	0	2700	0	0	3	1	0	0	563	0	408	0	0	0	718	0	195	2050	0	6	759	0	0	6	9	1	9	1	0	1	3	1	7	0	1	1	0	1	4	0	0	0	25	0	3	0	0	0	2	147	2	0	180	23	0	364	1	0	0	0	0	0	3	0	2	1	0	126	104	6	1118	0	4	6	0	0	32	0	9	0	178	3	6	39	1	0	23	0	0	0	1	1
HSMA33JR	0	116	0	1827	0	0	4	7	0	0	1065	0	564	0	1	0	744	3	141	1021	2	0	767	0	0	32	14	2	12	2	0	2	3	5	12	0	3	3	68	8	10	0	0	0	14	0	3	10	0	0	0	42	6	0	736	146	0	532	1	0	0	0	0	0	3	6	3	1	0	171	42	9	1169	0	7	6	0	0	318	0	0	0	243	4	5	39	0	0	42	0	0	0	2	0
HSMA33JZ	3074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	237	1587	154	0	0	0	0	0	0	0	0	0	3	0	0	0	0	135	9	0	109	0	0	0	0	24	0	22	0	0	212	93	1628	0	0	0	0	0	0	54	0	0	0	0	0	3	1	0	0	0	0	16	0	98	705	0	44	0	0	921	42	0	0	0	362	0	36	0	0	44	0	30	0	278	0
HSMA33KE	0	250	0	0	0	338	4	6	0	41	459	0	0	317	559	0	379	1	0	939	1389	20	0	0	0	0	0	0	39	17	5	12	4	0	4	1	7	1	0	13	0	25	0	0	0	99	178	0	14	0	0	0	406	68	967	0	124	140	41	0	3	1	1596	0	13	25	14	9	0	120	19	0	533	0	19	0	0	0	0	5	11	0	0	4	26	489	0	0	246	0	0	0	0	0
HSMA33KM	0	163	0	0	0	257	2	3	0	3	1205	0	1	114	3201	0	128	0	0	1046	737	4	0	0	0	13	0	0	8	0	3	6	4	0	24	2	4	34	0	16	0	25	0	0	0	32	18	0	8	0	0	0	66	17	484	0	5	268	28	0	0	0	559	2	2	31	5	5	0	97	70	0	862	0	4	0	0	3	0	22	3	0	0	36	7	148	0	0	214	0	0	0	0	0
HSMA33KO	0	291	0	0	0	211	1	0	0	4	1196	0	0	845	708	0	696	0	0	2632	963	98	0	0	0	0	0	0	18	11	2	3	3	1	4	0	1	2	0	1	0	0	0	0	0	9	14	0	1	0	0	0	14	4	242	0	51	353	8	0	0	0	242	0	2	1	1	1	0	242	74	0	517	414	13	4	0	0	0	6	2	0	0	0	2	44	0	0	47	0	0	0	0	0
HSMA33KQ	0	0	0	0	0	0	42	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	0	0	8	0	28	88	14	1	40	0	78	0	0	0	0	158	0	0	0	19	244	0	55	15	0	852	0	0	2489	0	7	40	51	0	76	0	51	24	198	42	0	191	0	0	0	0	0	0	132	4490	0	0	0	0	81	38	233	0	0	109	0	0	2	2	16
HSMA33KS	0	0	0	0	0	0	31	172	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	215	0	0	0	0	5	79	56	108	412	45	7	1681	9	696	0	2	0	0	415	0	0	17	50	420	0	160	26	0	19	0	0	2393	1	7	132	131	0	56	0	93	22	328	107	0	1083	0	0	0	0	0	0	22	330	0	0	0	2	127	66	189	3	3	272	0	0	0	0	7
HSMA33KU	0	0	0	0	0	0	38	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	40	0	0	0	0	17	12	12	127	236	10	4	66	0	156	0	2	0	0	152	0	0	2	7	248	0	97	17	0	2604	0	0	3186	0	0	66	60	0	41	0	96	28	194	35	0	250	0	0	0	0	0	0	108	1414	0	0	0	2	48	20	142	0	0	443	0	0	1	1	9
HSMA33L1	0	0	0	0	0	0	90	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	6	26	16	26	182	16	5	54	72	348	0	0	0	0	269	0	0	0	22	350	0	201	38	0	1186	0	0	3851	0	4	34	47	0	135	0	93	64	135	113	0	189	0	0	0	0	0	0	213	700	0	0	0	4	167	62	166	0	0	923	0	0	0	1	2
HSMA33LP	0	13	0	488	1197	0	33	0	0	114	782	0	0	244	164	0	360	0	61	1515	1098	0	728	0	1	43	32	0	0	0	0	0	1	3	0	0	0	1	11	0	0	0	4	0	15	12	63	0	0	15	0	87	48	9	464	0	3	539	0	6	0	0	0	0	8	1	45	3	0	0	11	0	1097	0	0	0	0	22	4	24	0	0	0	1	34	54	10	0	175	341	4	0	8	4
HSMA33MV	6	79	0	2629	0	0	2	3	0	0	671	0	581	0	0	0	864	0	157	1384	0	2	586	0	0	11	33	4	26	0	0	0	1	1	4	0	0	0	37	0	3	0	0	0	37	0	5	15	0	0	0	20	1	0	91	0	0	971	3	0	0	0	38	0	0	0	1	2	0	193	41	7	1172	0	9	10	0	0	62	0	0	0	191	2	1	11	0	0	32	0	0	0	0	0
HSMA33NA	0	1100	0	0	1	387	2	0	2	43	1044	0	0	780	40	1	706	5	0	1776	1668	75	0	0	0	0	0	0	12	4	1	1	0	0	2	0	1	2	0	4	0	0	0	0	0	4	21	0	0	4	4	0	8	2	95	0	46	753	8	0	0	1	148	0	0	4	4	4	0	187	83	0	474	362	9	0	0	0	0	1	4	0	0	3	5	18	0	0	88	0	0	0	0	0
HSMA33NC	0	133	0	0	0	575	1	1	2	32	2431	0	0	234	283	0	223	0	0	484	464	14	0	0	0	8	0	0	20	0	13	1	3	0	35	2	30	26	0	55	0	0	0	0	0	14	6	0	17	0	0	0	19	4	132	0	1	314	20	0	0	0	232	1	0	42	2	4	0	196	97	0	728	0	9	0	0	0	0	1	12	0	0	3	3	72	0	0	3003	0	0	0	0	0
HSMA33NO	7121	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	2	24	3	0	17	0	18	0	0	0	0	68	0	0	0	1	88	0	9	1	0	435	0	0	951	0	17	0	0	0	28	0	0	2	45	2	0	46	0	0	0	0	5	0	8	1007	0	0	0	22	5	2	19	0	0	32	0	0	2	2	7
HSMA33NQ	8499	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	4	0	15	53	15	0	132	0	150	0	1	0	0	49	0	0	1	4	220	0	9	2	0	11	0	0	339	0	0	0	0	2	8	0	47	3	65	0	0	81	0	0	0	0	0	0	0	38	0	5	0	102	12	2	11	0	0	92	0	0	0	0	0
HSMA33PL	0	0	0	0	0	0	39	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	35	23	37	138	255	15	3	209	15	365	0	10	0	0	364	0	0	20	24	919	0	232	6	0	157	0	0	2812	0	22	113	94	4	143	0	47	24	292	160	0	897	0	0	0	0	0	0	162	903	0	0	0	6	296	40	195	1	7	709	0	0	0	2	14
HSMA33PN	0	0	0	0	0	0	30	40	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	94	0	0	0	0	19	24	15	22	152	15	4	113	140	353	0	2	0	0	415	0	0	3	27	215	0	113	14	0	635	0	0	3112	0	16	141	159	3	43	0	205	17	170	71	0	965	0	0	1	0	0	0	180	1032	0	0	0	11	82	35	94	4	2	1207	0	0	0	0	4
HSMA33PX	0	277	0	0	0	389	0	0	0	2	2225	0	0	390	1381	0	598	0	0	329	2088	84	0	0	0	6	0	0	16	0	7	4	1	1	3	0	1	32	7	7	0	7	0	0	0	13	17	0	3	0	0	0	25	14	171	0	2	201	9	0	0	0	371	6	0	107	1	2	0	205	28	0	409	0	9	2	0	0	0	1	8	0	0	112	7	167	0	0	252	0	0	0	0	0
HSMA33PZ	2	1569	0	0	7	515	0	0	0	16	2	0	0	0	0	32	54	2	0	4122	1444	113	2	0	0	0	0	0	0	0	0	6	1	0	504	1	0	6	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	0	0	339	5	0	0	0	115	0	112	26	0	0	0	493	0	0	1	5	0	0	20	0	21	0	0	0	0	0	0	82	0	0	131	0	0	0	0	0
HSMA33Q6	0	486	0	0	0	271	0	4	0	7	0	0	0	3532	0	0	1012	0	0	1542	943	103	0	0	0	0	0	0	0	0	1	2	2	0	5	0	0	4	0	2	0	0	0	0	0	4	10	0	0	0	0	0	4	0	226	0	0	782	5	3	0	1	408	0	0	0	4	1	0	354	120	0	0	6	0	0	1	32	1	0	5	0	0	3	6	18	0	0	83	0	0	0	4	2
HSMA33QY	0	47	0	298	911	0	0	2	0	60	1338	0	0	245	603	0	1130	0	24	1033	660	1	705	0	8	10	13	0	0	0	0	0	0	6	2	0	0	4	0	0	0	0	6	0	2	12	9	2	0	11	0	114	20	4	455	0	2	990	0	14	0	0	0	0	0	2	2	2	0	0	40	0	687	0	0	0	0	21	0	2	0	0	0	0	29	14	13	8	361	69	0	0	5	6
HSMA33R1	0	61	0	617	1128	0	0	0	2	46	1130	0	0	266	195	0	253	0	26	2204	1272	1	991	0	1	4	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	1	0	0	0	0	22	1	0	47	0	0	127	0	52	0	0	0	0	0	0	0	0	0	0	11	0	1144	0	0	0	0	31	0	4	0	0	0	0	3	10	6	2	39	257	0	0	3	4
HSMA33R5	0	56	0	302	1303	0	0	0	0	78	284	0	0	520	187	0	189	0	12	1666	1325	2	1143	0	0	1	19	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	9	2	3	1	0	4	2	27	3	0	260	0	0	987	0	4	0	0	0	0	0	1	1	1	0	0	29	0	941	0	0	0	1	0	0	0	48	0	0	0	8	12	1	3	395	155	3	0	2	3
HSMA33R7	0	2	0	118	734	0	2	0	0	34	414	0	0	224	287	0	400	0	1	1387	3136	1	389	0	8	15	28	0	0	3	0	0	0	0	0	0	0	1	8	1	0	0	4	0	62	7	29	0	0	43	24	8	29	5	315	0	7	498	0	0	0	0	0	0	0	8	2	0	0	0	29	0	906	0	0	0	1	0	0	0	55	0	0	0	17	14	0	0	342	394	0	0	4	5
HSMA33R9	0	26	0	411	1122	0	2	0	3	89	668	0	0	245	207	0	438	0	12	1430	903	1	355	0	48	30	13	0	0	3	0	0	0	0	0	0	0	0	5	0	0	0	35	0	15	26	41	0	3	0	2	15	24	12	1225	0	10	1021	0	37	0	0	0	0	0	0	5	0	2	0	25	0	828	0	0	0	0	11	87	0	0	0	0	7	24	26	9	4	212	255	2	0	14	9
HSMA33S4	0	22	0	340	794	0	0	0	0	26	798	0	0	195	338	0	256	0	12	2858	1183	0	623	0	2	2	29	0	0	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	30	0	3	0	0	76	7	16	4	0	81	0	2	515	0	0	0	0	0	0	0	0	0	1	1	0	32	0	1291	0	0	0	0	0	25	0	0	0	0	0	3	2	0	0	185	224	0	0	7	2
MSM5LLDA	0	0	0	93	873	0	1	0	0	48	192	293	0	19	578	0	99	3703	0	0	14	24	0	62	17	182	18	0	0	0	0	0	0	0	0	0	0	0	3	5	14	0	0	0	189	4	0	0	0	36	4	68	0	0	44	423	0	2181	26	4	12	0	0	0	2	0	7	25	0	0	47	360	226	0	0	0	0	0	0	0	1	21	0	3	8	2	2	1	56	0	0	0	2	5
MSM5LLDC	0	0	0	11	275	0	1	0	0	5	99	8	0	6	382	0	174	3592	0	0	311	28	0	15	7	204	0	0	0	0	0	0	0	0	1	0	0	0	0	1	10	0	0	0	27	3	0	0	0	0	0	111	0	0	285	204	0	3353	33	1	10	0	0	0	2	0	4	17	0	0	11	627	83	15	0	0	0	0	0	0	1	8	0	2	10	12	0	0	24	28	0	0	0	0
MSM5LLDE	0	0	0	8	530	0	3	0	0	11	71	19	2	12	291	0	58	2632	0	2	71	4	0	31	35	485	1	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	238	1	0	2	0	13	6	124	0	0	245	170	0	4081	35	4	8	0	0	0	5	0	9	30	0	0	13	344	157	0	0	0	0	0	0	0	4	69	0	0	10	29	0	0	66	0	0	0	1	4
MSM5LLDI	0	0	0	137	1393	0	0	1	0	47	287	949	0	144	781	0	343	4065	0	0	0	87	0	20	4	51	34	1	0	0	0	0	1	0	2	2	0	2	0	5	4	0	0	0	53	2	0	0	0	28	2	3	4	0	58	0	0	137	23	0	2	1	0	0	0	0	0	18	12	0	0	1053	174	0	0	0	0	0	0	0	0	7	0	12	0	17	0	0	33	0	0	0	0	0
MSM5LLDK	0	0	0	257	1045	0	0	0	0	28	197	31	0	224	1664	0	247	3611	0	0	0	88	0	58	20	121	72	4	0	0	0	0	1	0	5	3	0	0	0	46	13	0	0	0	48	1	0	0	0	430	0	0	0	0	83	59	0	883	37	0	6	0	0	0	0	0	0	27	0	0	121	296	199	0	0	0	0	0	0	0	0	9	22	3	1	3	0	0	36	0	0	0	0	0
MSM5LLDM	0	0	0	68	970	0	1	0	0	21	310	383	0	97	825	0	259	3470	0	0	0	97	0	56	7	214	49	1	0	1	1	0	0	0	1	2	0	5	1	18	10	0	0	0	144	0	0	0	0	57	0	1	0	0	16	237	0	935	17	0	8	0	0	0	0	8	1	15	0	0	0	951	690	0	0	0	0	0	2	0	2	17	0	8	1	2	0	0	26	0	0	0	0	0
MSM5LLDQ	0	0	0	24	634	0	0	0	0	20	195	370	0	52	1007	0	213	4639	0	0	0	75	0	24	9	68	17	1	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	97	5	0	0	0	7	0	13	0	0	31	74	0	1188	24	0	7	0	0	0	11	0	1	17	0	0	0	458	529	0	0	0	0	0	0	0	10	5	0	15	3	3	0	0	27	111	0	0	3	0
MSM5LLDS	0	0	0	69	835	0	0	0	0	25	245	344	0	203	900	0	414	5319	0	0	0	132	0	2	0	42	16	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	16	1	0	0	0	2	1	11	0	0	17	181	0	318	15	0	0	0	0	0	1	0	0	13	0	0	0	444	311	0	0	0	0	0	0	0	2	5	0	0	3	4	0	0	12	92	0	0	0	0
MSM5LLDU	0	0	0	0	727	0	0	0	0	0	0	590	0	0	481	0	459	7272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304	0	0	0	0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MSM5LLEP	0	9	0	25	429	35	5	1	0	0	602	1399	217	0	73	0	162	0	187	178	672	15	144	11	0	9	0	0	0	0	0	1	5	0	14	1	1	2	71	0	28	0	0	16	81	15	33	0	0	0	0	0	142	7	1076	2	0	1734	1	4	3	0	0	0	0	0	4	0	31	168	27	91	769	1342	0	3	0	0	0	0	4	0	0	0	74	41	0	0	33	0	0	0	0	0
MSM5LLER	0	2	0	37	1345	5	0	0	0	0	582	1944	73	0	616	0	552	0	502	132	853	106	348	9	0	6	0	0	0	0	0	0	2	0	13	0	1	0	2	0	9	0	0	0	0	41	84	0	0	0	0	0	54	2	0	2	0	1284	0	0	3	0	0	0	0	0	0	0	0	318	61	34	813	8	0	0	0	0	0	0	2	0	0	0	27	57	0	0	72	0	0	0	0	0
MSM5LLF4	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	12	0	0	0	0	0	114	0	111	0	0	0	983	0	1	0	0	0	0	0	0	97	0	0	1297	0	0	0	0	0	0	0	1	240	1	0	0	4	0	0	0	0	0	0	0	1936	0	0	0	0	0	4	0	129	0	193	5	0	360	0	150	3	4	52	0	1	0	4197	0
MSM5LLF6	33	3	0	31	2	6	0	0	1	3	36	0	8	0	0	0	28	1	11	36	25	0	2	0	29	0	3	0	0	0	0	48	0	39	56	0	0	159	0	2	1	0	0	0	0	0	73	0	0	484	0	1	0	0	4	310	0	1440	19	36	0	0	73	0	0	2	0	0	0	0	17	49	3	1	0	3	0	0	4779	0	0	1	8	353	1	85	0	2	29	0	8	1	725	929
MSM5LLF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	7	0	0	0	0	16	0	0	0	0	0	0	17	0	12	54	0	0	28	0	0	0	0	0	0	0	0	24	0	1	109	0	0	0	0	0	256	0	609	14	115	0	0	1	0	0	0	0	0	0	0	14	0	0	0	0	4	0	0	7581	0	0	0	0	146	0	50	1	8	3	0	5	11	218	691
MSM5LLGL	38	0	0	0	0	0	1	0	0	0	0	0	2022	0	0	0	190	0	150	2078	731	0	0	0	0	10	21	1	0	0	8	1	6	2	1	1	4	0	0	12	31	0	0	0	53	26	0	0	0	0	0	185	2	0	559	0	0	2492	26	8	4	8	1	0	1	0	1	0	34	0	60	0	0	2	0	0	1	0	1137	3	0	0	0	0	13	13	0	0	53	0	0	0	2	3
MSM5LLHC	47	5	0	0	4	37	0	0	3	25	87	2	69	8	14	0	49	1	10	279	195	14	36	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	2	2	0	2	8	0	0	2	0	53	0	0	66	10	13	1964	0	14	0	0	0	0	1	0	0	2	2	56	27	0	22	28	0	3	5991	4	0	20	0	0	28	0	4	21	0	0	684	72	0	1	1	5
MSM6J2IE	0	0	0	0	1	0	35	28	0	0	1146	0	0	0	0	0	1700	1375	100	359	897	0	0	0	0	0	234	53	0	0	2	17	6	3	496	9	20	9	116	4	0	1	0	0	0	0	3	0	3	13	0	43	0	0	211	191	0	890	0	0	47	0	0	0	7	1	1	65	0	0	0	0	1408	0	0	0	0	6	0	12	0	0	0	5	1	61	0	0	422	0	0	0	0	1
MSM6J2IG	0	0	0	0	1450	0	69	3	0	0	1439	0	0	0	0	0	2373	315	447	98	357	0	0	0	0	0	0	0	0	1	0	23	20	0	367	4	188	6	314	5	0	4	0	0	0	0	10	8	1	403	0	164	0	0	145	81	0	112	0	0	0	0	0	3	17	0	1	40	0	0	57	0	1077	0	0	0	1	24	0	10	0	0	0	62	8	166	4	0	116	0	0	0	4	2
MSM6J2II	0	0	0	0	1034	0	139	106	0	0	317	0	0	0	0	0	114	294	84	147	80	0	0	0	0	0	270	46	0	3	5	110	68	0	930	26	76	22	1706	39	0	9	0	0	0	0	20	3	6	0	0	57	2	0	202	100	0	2371	0	0	65	1	0	0	0	11	5	117	0	0	0	0	205	0	0	0	0	62	0	0	0	2	0	1	3	209	2	4	924	0	0	0	0	0
MSM6J2IK	0	0	0	0	971	0	94	18	0	0	593	0	0	0	0	0	414	386	321	188	387	0	0	0	0	0	153	34	0	1	8	6	9	14	373	3	11	31	329	7	0	5	0	0	0	0	46	0	0	0	0	128	0	0	598	54	0	3245	0	3	25	0	0	0	13	0	5	68	0	0	0	0	638	0	0	0	0	14	1	135	0	1	0	6	4	348	11	2	286	0	0	0	8	6
MSM6J2IM	0	0	0	0	1045	0	147	22	0	0	1162	0	0	0	0	0	839	533	683	201	299	0	0	0	0	0	104	24	0	2	70	29	18	21	672	41	31	42	305	43	0	21	0	0	0	0	73	0	13	113	0	131	5	0	188	39	0	1400	0	23	35	2	0	3	2	8	6	55	0	0	0	0	491	0	0	6	0	15	0	143	0	0	0	15	14	474	19	6	364	0	0	0	0	0
MSM6J2IO	0	0	0	0	1500	0	112	1	0	0	1085	0	0	0	0	1	1192	554	563	116	621	0	0	0	0	0	115	26	0	0	10	6	15	5	194	4	10	1	378	5	0	3	0	0	0	0	10	4	0	13	0	174	0	0	161	5	0	916	0	1	14	0	0	1	5	0	5	37	0	0	119	0	1478	0	0	0	4	12	0	52	0	0	0	20	4	221	4	0	219	0	0	0	2	3
MSM6J2IQ	115	0	0	0	0	0	0	0	0	1	0	0	1987	0	0	0	58	0	414	1939	212	0	0	0	0	36	18	1	0	9	9	0	5	0	1	0	5	1	0	14	47	0	0	0	121	6	0	0	0	1	1	112	0	0	604	0	0	3762	14	11	4	4	3	0	1	0	0	0	41	0	0	0	0	1	0	0	0	0	311	78	0	1	0	0	3	6	0	0	43	0	0	0	0	2
MSM6J2IY	96	0	0	0	0	65	4	0	0	0	0	0	51	1	272	0	29	0	58	3262	496	0	0	0	0	178	29	2	0	0	5	1	5	4	3	0	2	0	0	11	41	0	0	3	82	87	0	0	0	6	0	196	5	0	1732	0	0	2194	16	30	2	2	0	0	0	0	4	0	108	0	47	16	3	54	0	0	1	0	583	52	47	10	0	0	17	24	0	1	45	0	1	0	7	10
MSM6J2J1	2	0	0	0	0	75	1	0	0	0	0	0	0	0	473	0	47	0	74	2196	1624	1	0	0	0	39	8	0	0	0	14	0	2	4	3	1	0	0	0	11	18	0	0	0	60	41	0	0	0	7	6	214	5	0	1183	0	0	2578	14	18	0	1	0	0	0	0	2	0	68	0	25	38	4	120	0	0	1	0	923	14	0	6	0	0	10	19	0	0	21	0	0	0	10	19
MSM6J2J3	60	87	3	32	156	107	0	1	15	24	222	31	0	0	0	642	41	56	24	996	251	2	262	0	0	5	121	8	24	0	0	0	0	0	3	0	0	2	5	2	2	0	1	6	1016	2	2	1	0	0	0	85	4	4	145	2	23	4248	0	0	2	0	35	0	48	3	1	14	7	68	0	89	0	87	3	0	0	85	0	22	98	0	32	0	0	20	0	0	662	0	0	0	0	0
MSM6J2J5	0	263	6	84	806	280	1	0	2	23	0	199	0	0	0	1797	243	23	135	818	798	0	583	0	0	0	0	0	6	0	0	0	0	0	1	0	0	1	4	4	0	0	1	8	362	4	2	0	0	0	0	208	0	13	225	0	23	1369	2	5	0	0	113	0	106	2	0	11	0	199	67	140	0	0	12	0	0	90	406	35	0	0	0	0	3	46	37	22	401	0	0	1	2	6
MSM6J2JB	0	337	10	75	594	155	0	0	3	9	0	185	1	0	0	1682	64	57	294	3297	542	1	309	0	0	0	89	12	19	1	0	0	0	0	2	0	0	0	2	3	0	0	0	0	83	7	5	0	0	0	2	8	0	3	352	0	16	642	2	0	0	0	113	0	6	3	0	15	17	182	60	202	0	0	29	0	3	4	209	20	0	0	0	0	1	29	0	0	246	0	0	0	0	0
MSM6J2JD	137	482	28	234	395	144	0	1	11	20	0	317	0	0	0	995	30	27	152	3717	445	3	321	0	0	0	113	16	15	0	0	0	1	0	1	0	0	1	22	1	0	0	1	4	401	3	1	0	0	0	0	22	2	1	227	0	12	732	2	0	2	0	14	0	11	1	0	12	6	173	42	127	0	0	20	0	0	19	61	4	28	0	0	0	4	10	0	0	432	0	0	0	0	0
